OBJECTID_1;FID_new;max;sum;vuosi;Id
;1990;1;3303;2011;0
;1990;1;2759;2015;0
;1989;1;6381;2011;0
;1989;1;5907;2015;0
;1989;1;6623;2017;0
;1988;1;2764;2012;0
;1988;1;1085;2015;0
;1988;1;1993;2019;0
;1987;1;5366;2011;0
;1987;1;5500;2015;0
;1987;1;6033;2017;0
;1986;1;10849;2011;0
;1986;1;9927;2015;0
;1986;1;10537;2017;0
;1985;1;8;2012;0
;1985;1;7;2015;0
;1985;1;9;2019;0
;1984;1;494;2012;0
;1984;1;494;2015;0
;1984;1;488;2019;0
;1983;1;2992;2012;0
;1983;1;2546;2015;0
;1983;1;3003;2019;0
;1982;1;4628;2012;0
;1982;1;3499;2015;0
;1982;1;3983;2019;0
;1981;1;7424;2012;0
;1981;1;6771;2015;0
;1981;1;7519;2019;0
;1980;1;1654;2012;0
;1980;1;1468;2015;0
;1980;1;1710;2019;0
;1979;1;6494;2012;0
;1979;1;5162;2015;0
;1979;1;5828;2019;0
;1978;1;111;2012;0
;1978;1;107;2015;0
;1978;1;109;2019;0
;1977;1;65;2009;0
;1977;1;228;2015;0
;1977;1;347;2017;0
;1976;1;29;2009;0
;1976;1;33;2015;0
;1976;1;61;2017;0
;1975;1;2274;2009;0
;1975;1;2113;2017;0
;1975;1;191;2009;0
;1975;1;2046;2015;0
;1975;1;222;2015;0
;1975;1;235;2017;0
;1974;1;10748;2009;0
;1974;1;11427;2017;0
;1974;;;2012;0
;1973;1;4382;2009;0
;1973;1;5047;2017;0
;1973;;;2012;0
;1972;1;987;2009;0
;1972;1;1953;2017;0
;1971;1;389;2009;0
;1971;1;321;2017;0
;1970;1;3017;2009;0
;1970;1;3389;2017;0
;1969;1;692;2009;0
;1969;1;787;2017;0
;1968;1;630;2009;0
;1968;1;997;2017;0
;1967;1;483;2009;0
;1967;1;526;2017;0
;1966;1;1601;2009;0
;1966;1;2165;2017;0
;1965;1;4514;2009;0
;1965;1;2000;2017;0
;1964;1;2826;2014;0
;1964;1;2691;2016;0
;1964;1;2856;2019;0
;1963;1;5747;2014;0
;1963;1;5034;2016;0
;1963;1;5585;2019;0
;1962;1;807;2014;0
;1962;;;2016;0
;1961;1;3894;2014;0
;1961;1;3959;2016;0
;1961;1;4237;2019;0
;1960;1;1284;2014;0
;1960;1;1216;2016;0
;1960;1;1478;2019;0
;1959;1;4825;2009;0
;1959;1;5593;2017;0
;1959;1;5266;2020;0
;1958;1;1828;2009;0
;1958;1;2921;2017;0
;1958;1;2515;2020;0
;1957;1;1594;2009;0
;1957;1;2302;2017;0
;1957;1;1905;2020;0
;1956;1;4132;2009;0
;1956;1;6534;2017;0
;1956;1;5967;2020;0
;1956;1;5042;2012;0
;1955;1;4475;2009;0
;1955;1;6451;2017;0
;1955;1;6177;2020;0
;1954;1;14993;2009;0
;1954;1;17209;2017;0
;1954;1;16728;2020;0
;1953;1;238;2009;0
;1953;1;340;2012;0
;1953;1;409;2017;0
;1953;1;423;2020;0
;1952;1;115;2009;0
;1952;1;336;2009;0
;1952;1;229;2012;0
;1952;1;417;2012;0
;1952;1;310;2017;0
;1952;1;544;2017;0
;1952;1;287;2020;0
;1952;1;445;2020;0
;1951;1;3831;2009;0
;1951;1;4256;2017;0
;1951;1;4369;2020;0
;1950;1;1903;2009;0
;1950;1;4021;2017;0
;1950;1;3885;2020;0
;1949;1;1317;2009;0
;1949;1;1675;2017;0
;1949;1;1625;2020;0
;1948;1;6023;2009;0
;1948;1;7714;2017;0
;1948;1;7377;2020;0
;1947;1;7074;2009;0
;1947;1;8544;2017;0
;1947;1;8195;2020;0
;1946;1;1428;2009;0
;1946;1;1969;2015;0
;1946;1;2053;2017;0
;1946;1;2002;2020;0
;1945;1;1537;2009;0
;1945;1;1056;2017;0
;1945;1;1120;2020;0
;1944;1;27;2009;0
;1944;1;683;2017;0
;1944;1;742;2020;0
;1944;1;17;2009;0
;1944;1;106;2017;0
;1944;1;138;2020;0
;1943;1;9211;2009;0
;1943;1;7652;2015;0
;1943;1;9201;2017;0
;1943;1;8821;2020;0
;1942;1;507;2009;0
;1942;1;700;2015;0
;1942;1;1231;2017;0
;1942;1;1130;2020;0
;1941;1;1260;2009;0
;1941;1;1662;2015;0
;1941;1;1971;2017;0
;1941;1;1942;2020;0
;1940;1;9424;2009;0
;1940;1;7394;2015;0
;1940;1;9847;2017;0
;1940;1;9348;2020;0
;1939;1;2172;2009;0
;1939;1;2161;2015;0
;1939;1;2568;2017;0
;1939;1;2378;2020;0
;1938;1;7685;2009;0
;1938;1;7681;2015;0
;1938;1;10389;2017;0
;1938;1;11149;2020;0
;1937;1;2254;2009;0
;1937;1;2341;2017;0
;1937;1;2348;2020;0
;1936;1;5520;2009;0
;1936;1;5652;2015;0
;1936;1;6268;2017;0
;1936;1;6314;2020;0
;1935;1;486;2009;0
;1935;1;472;2015;0
;1935;1;491;2017;0
;1935;1;492;2020;0
;1934;1;112;2010;0
;1934;1;1246;2014;0
;1934;1;1292;2018;0
;1934;1;1417;2021;0
;1933;1;139;2010;0
;1933;1;1738;2014;0
;1933;;;2018;0
;1933;1;1856;2021;0
;1932;1;108;2010;0
;1932;;;2014;0
;1932;;;2018;0
;1932;1;266;2021;0
;1931;1;85;2010;0
;1931;1;563;2014;0
;1931;1;2798;2018;0
;1931;1;5027;2021;0
;1930;;;2010;0
;1930;1;65;2014;0
;1930;1;89;2018;0
;1930;1;90;2021;0
;1930;1;8;2010;0
;1930;1;1226;2014;0
;1930;1;2058;2018;0
;1930;1;2180;2021;0
;1929;1;123;2010;0
;1929;1;1217;2014;0
;1929;1;5472;2018;0
;1929;1;7225;2021;0
;1928;1;127;2010;0
;1928;1;1184;2014;0
;1928;1;934;2018;0
;1928;1;1126;2021;0
;1927;;;2010;0
;1927;1;3;2014;0
;1927;;;2018;0
;1927;1;8;2021;0
;1926;;;2010;0
;1926;1;2940;2014;0
;1926;1;2981;2018;0
;1926;1;3236;2021;0
;1925;1;137;2010;0
;1925;1;47;2014;0
;1925;1;105;2018;0
;1925;1;346;2021;0
;1924;;;2010;0
;1924;1;4426;2014;0
;1924;1;4622;2018;0
;1924;1;5377;2021;0
;1923;1;154;2010;0
;1923;1;1343;2014;0
;1923;1;2035;2021;0
;1922;1;1111;2010;0
;1922;1;13597;2014;0
;1922;1;14659;2018;0
;1922;1;16170;2021;0
;1921;1;377;2010;0
;1921;1;4144;2014;0
;1921;1;5168;2018;0
;1921;1;7014;2021;0
;1920;1;1285;2014;0
;1920;1;2861;2021;0
;1919;1;353;2014;0
;1919;1;443;2018;0
;1919;1;460;2021;0
;1919;1;887;2014;0
;1919;1;1033;2018;0
;1919;1;1112;2021;0
;1918;1;449;2014;0
;1918;1;632;2018;0
;1918;1;986;2021;0
;1917;1;331;2014;0
;1917;1;337;2018;0
;1917;1;381;2021;0
;1916;;;2010;0
;1916;;;2014;0
;1916;1;3;2018;0
;1916;;;2021;0
;1915;1;1877;2010;0
;1915;1;1995;2014;0
;1915;1;2226;2021;0
;1914;1;297;2014;0
;1914;1;286;2018;0
;1914;1;13;2021;0
;1913;1;2529;2010;0
;1913;1;2864;2014;0
;1913;1;3822;2021;0
;1912;1;2918;2014;0
;1912;;;2018;0
;1912;1;3119;2021;0
;1911;1;4293;2014;0
;1911;;;2018;0
;1911;1;5414;2021;0
;1910;1;619;2010;0
;1910;1;678;2014;0
;1910;1;999;2021;0
;1909;1;796;2014;0
;1909;1;1106;2018;0
;1909;1;1263;2021;0
;1908;1;5166;2014;0
;1908;1;5372;2018;0
;1908;1;5294;2021;0
;1907;1;3390;2014;0
;1907;1;2855;2018;0
;1907;1;2474;2021;0
;1906;1;1122;2010;0
;1906;1;2062;2014;0
;1906;1;1241;2018;0
;1906;1;1603;2021;0
;1905;1;2016;2010;0
;1905;1;3202;2014;0
;1905;1;3385;2018;0
;1905;1;4403;2021;0
;1904;1;2952;2014;0
;1904;1;3325;2021;0
;1903;1;832;2010;0
;1903;1;1062;2014;0
;1903;1;1089;2018;0
;1903;1;2282;2021;0
;1902;1;462;2010;0
;1902;;;2014;0
;1902;1;822;2016;0
;1902;1;876;2021;0
;1901;1;438;2010;0
;1901;1;452;2014;0
;1901;1;325;2018;0
;1901;1;310;2021;0
;1900;1;261;2010;0
;1900;1;483;2014;0
;1900;1;432;2018;0
;1900;;;2021;0
;1899;1;1836;2010;0
;1899;;;2014;0
;1899;1;2246;2016;0
;1899;;;2021;0
;1898;1;6457;2010;0
;1898;;;2014;0
;1898;1;6923;2016;0
;1898;;;2021;0
;1897;1;812;2010;0
;1897;1;1181;2014;0
;1897;1;1597;2018;0
;1897;;;2021;0
;1896;1;1434;2010;0
;1896;;;2014;0
;1896;1;2182;2016;0
;1896;;;2021;0
;1895;1;8503;2010;0
;1895;;;2014;0
;1895;1;13552;2016;0
;1895;;;2021;0
;1894;1;4741;2010;0
;1894;;;2014;0
;1894;1;5978;2016;0
;1893;1;3178;2014;0
;1892;1;4991;2014;0
;1891;1;2307;2014;0
;1890;1;3096;2014;0
;1889;1;284;2014;0
;1888;1;9489;2010;0
;1888;1;10387;2014;0
;1887;1;107;2010;0
;1887;1;167;2014;0
;1886;1;459;2014;0
;1885;1;8162;2014;0
;1884;1;1695;2010;0
;1884;1;2559;2014;0
;1883;1;1522;2014;0
;1882;1;6017;2014;0
;1881;1;3489;2010;0
;1881;;;2014;0
;1881;1;6339;2016;0
;1880;1;6536;2014;0
;1879;1;3858;2010;0
;1879;1;3571;2016;0
;1878;1;6193;2010;0
;1878;1;7240;2014;0
;1877;1;831;2010;0
;1877;1;760;2014;0
;1876;1;3809;2010;0
;1876;1;4835;2014;0
;1875;1;1328;2010;0
;1875;1;4396;2016;0
;1874;1;662;2010;0
;1874;1;1801;2016;0
;1873;1;4339;2010;0
;1873;1;3309;2014;0
;1873;1;6861;2016;0
;1872;1;7666;2010;0
;1872;1;8512;2014;0
;1871;1;415;2010;0
;1871;1;489;2014;0
;1870;1;715;2010;0
;1870;1;811;2014;0
;1869;1;192;2010;0
;1869;1;207;2014;0
;1868;1;710;2010;0
;1868;1;759;2014;0
;1867;1;823;2010;0
;1867;1;327;2016;0
;1866;1;2743;2009;0
;1866;1;3097;2014;0
;1866;;;2017;0
;1865;1;6144;2009;0
;1865;1;6846;2014;0
;1865;;;2017;0
;1864;1;2443;2009;0
;1864;1;3304;2016;0
;1863;1;4938;2014;0
;1863;;;2017;0
;1862;1;2381;2009;0
;1862;1;2402;2016;0
;1862;;;2017;0
;1861;1;7319;2014;0
;1861;;;2017;0
;1860;1;4285;2009;0
;1860;1;4796;2014;0
;1860;;;2017;0
;1859;1;860;2009;0
;1859;1;890;2014;0
;1859;;;2017;0
;1858;1;9413;2009;0
;1858;1;10646;2016;0
;1858;;;2017;0
;1857;1;119;2009;0
;1857;1;78;2016;0
;1857;1;3;2017;0
;1856;1;848;2009;0
;1856;1;5012;2017;0
;1855;1;3604;2009;0
;1855;1;2781;2017;0
;1854;;;2017;0
;1853;;;2017;0
;1852;1;1071;2009;0
;1852;1;1405;2016;0
;1851;1;3936;2009;0
;1851;1;7985;2016;0
;1850;1;4040;2017;0
;1849;1;377;2017;0
;1848;1;1754;2017;0
;1847;1;990;2017;0
;1846;1;1240;2009;0
;1846;1;1364;2017;0
;1845;1;804;2017;0
;1844;1;532;2017;0
;1843;1;361;2009;0
;1843;1;912;2016;0
;1843;1;414;2017;0
;1842;1;2257;2017;0
;1841;1;5223;2009;0
;1841;1;6354;2017;0
;1840;1;2990;2009;0
;1840;1;4082;2016;0
;1840;;;2021;0
;1839;1;1923;2009;0
;1839;1;897;2016;0
;1838;1;2161;2010;0
;1838;1;7231;2012;0
;1837;1;1322;2010;0
;1837;1;4462;2013;0
;1837;1;6006;2018;0
;1837;1;6367;2021;0
;1836;1;543;2010;0
;1836;;;2021;0
;1835;1;96;2010;0
;1835;;;2021;0
;1834;1;7041;2013;0
;1834;1;8867;2018;0
;1834;1;8977;2021;0
;1833;1;2175;2010;0
;1833;;;2018;0
;1833;1;10522;2021;0
;1832;1;2208;2010;0
;1832;1;8908;2021;0
;1831;1;25;2010;0
;1831;;;2018;0
;1831;1;138;2021;0
;1830;1;1157;2013;0
;1830;1;1183;2014;0
;1829;1;234;2010;0
;1828;1;1146;2013;0
;1828;1;1167;2014;0
;1827;1;589;2013;0
;1827;1;614;2014;0
;1826;1;400;2010;0
;1825;1;7083;2013;0
;1825;1;6820;2014;0
;1824;1;169;2013;0
;1824;1;172;2014;0
;1823;1;1484;2013;0
;1823;1;1453;2014;0
;1822;1;1068;2010;0
;1822;1;5445;2021;0
;1821;1;1287;2013;0
;1821;1;1280;2014;0
;1820;1;1486;2013;0
;1820;;;2015;0
;1820;1;2276;2018;0
;1820;1;2266;2021;0
;1819;1;13542;2013;0
;1819;1;13497;2014;0
;1818;1;156;2010;0
;1818;;;2018;0
;1817;1;1757;2013;0
;1817;;;2015;0
;1817;1;2100;2018;0
;1817;;;2021;0
;1816;1;3055;2010;0
;1815;1;1731;2010;0
;1815;;;2018;0
;1815;;;2021;0
;1814;1;197;2010;0
;1813;1;443;2013;0
;1813;1;484;2018;0
;1813;;;2021;0
;1812;1;1078;2010;0
;1811;1;273;2010;0
;1810;1;2665;2013;0
;1810;1;2025;2014;0
;1809;1;2030;2013;0
;1809;1;1976;2014;0
;1808;1;1201;2013;0
;1808;1;1421;2018;0
;1808;;;2021;0
;1807;1;7455;2013;0
;1807;;;2015;0
;1807;1;8164;2018;0
;1807;;;2021;0
;1806;1;429;2013;0
;1806;1;419;2014;0
;1806;1;10573;2013;0
;1806;1;10820;2014;0
;1805;1;13262;2013;0
;1805;1;13011;2014;0
;1804;1;2276;2013;0
;1804;;;2015;0
;1804;;;2017;0
;1804;1;2684;2018;0
;1803;1;340;2014;0
;1803;1;439;2018;0
;1802;1;675;2014;0
;1802;1;369;2018;0
;1801;1;569;2014;0
;1801;1;697;2018;0
;1800;1;376;2014;0
;1800;1;659;2018;0
;1799;1;9047;2013;0
;1799;1;8719;2014;0
;1798;1;21463;2013;0
;1798;1;16883;2014;0
;1797;1;18199;2013;0
;1797;1;16407;2014;0
;1796;1;2052;2014;0
;1796;1;2437;2018;0
;1795;1;1408;2010;0
;1795;1;1228;2013;0
;1795;1;1223;2014;0
;1794;1;1199;2014;0
;1794;1;1350;2018;0
;1793;1;9107;2014;0
;1793;1;11467;2018;0
;1792;1;5112;2013;0
;1792;1;3761;2014;0
;1791;1;6138;2013;0
;1791;1;6126;2014;0
;1790;1;7974;2010;0
;1790;1;5729;2013;0
;1790;1;5290;2014;0
;1789;1;2134;2013;0
;1789;1;2132;2014;0
;1788;1;125;2014;0
;1788;1;204;2018;0
;1787;1;863;2010;0
;1787;1;791;2016;0
;1786;1;4355;2010;0
;1786;1;6131;2016;0
;1785;1;3013;2010;0
;1785;1;2716;2016;0
;1784;1;3376;2013;0
;1784;1;3498;2014;0
;1784;;;2015;0
;1784;1;4019;2017;0
;1784;1;4360;2018;0
;1783;1;129;2013;0
;1783;1;119;2014;0
;1783;;;2015;0
;1783;1;212;2017;0
;1783;1;282;2018;0
;1782;1;42;2010;0
;1782;1;32;2016;0
;1782;;;2018;0
;1782;1;277;2010;0
;1782;1;264;2016;0
;1781;1;158;2010;0
;1781;1;135;2016;0
;1781;;;2018;0
;1780;1;5010;2010;0
;1780;1;3572;2016;0
;1780;;;2018;0
;1779;1;1610;2010;0
;1779;1;1301;2016;0
;1779;;;2018;0
;1778;1;7976;2010;0
;1778;1;4292;2016;0
;1777;1;4259;2010;0
;1777;1;2993;2016;0
;1776;1;11107;2010;0
;1776;1;9260;2016;0
;1775;1;1780;2014;0
;1774;1;2238;2013;0
;1774;1;2409;2014;0
;1773;1;4000;2013;0
;1773;1;4256;2014;0
;1773;;;2015;0
;1772;1;10325;2010;0
;1772;1;6901;2016;0
;1771;1;3793;2012;0
;1771;1;4456;2014;0
;1771;;;2015;0
;1770;1;1848;2014;0
;1769;1;3473;2012;0
;1769;1;3590;2014;0
;1768;1;2955;2012;0
;1768;1;3157;2014;0
;1767;1;2187;2012;0
;1767;1;2184;2014;0
;1766;1;139;2014;0
;1766;;;2021;0
;1765;1;819;2014;0
;1764;1;1480;2014;0
;1764;;;2021;0
;1763;1;354;2014;0
;1763;;;2021;0
;1762;1;3602;2010;0
;1762;1;3137;2016;0
;1762;1;2535;2021;0
;1761;1;3424;2010;0
;1761;1;171;2010;0
;1761;1;2773;2016;0
;1761;1;96;2016;0
;1761;1;3016;2021;0
;1761;1;110;2021;0
;1760;1;4485;2010;0
;1760;1;1975;2016;0
;1760;1;2244;2021;0
;1759;1;853;2012;0
;1759;1;849;2014;0
;1758;1;9641;2012;0
;1758;1;9750;2014;0
;1757;1;19932;2012;0
;1757;1;19633;2014;0
;1756;1;1315;2010;0
;1756;1;2355;2016;0
;1756;1;4111;2021;0
;1755;1;3033;2010;0
;1755;1;2423;2016;0
;1755;1;2638;2021;0
;1754;1;5130;2010;0
;1754;1;5412;2016;0
;1754;1;6204;2021;0
;1753;1;707;2010;0
;1753;1;126;2016;0
;1753;1;408;2021;0
;1752;1;595;2010;0
;1752;1;438;2016;0
;1752;1;462;2021;0
;1751;1;1173;2010;0
;1751;1;919;2016;0
;1751;1;568;2021;0
;1750;1;4740;2010;0
;1750;1;4790;2016;0
;1750;1;5503;2021;0
;1749;1;11208;2010;0
;1749;1;7243;2016;0
;1749;1;8643;2021;0
;1748;1;2137;2010;0
;1748;1;2020;2016;0
;1748;1;2187;2021;0
;1747;1;48;2010;0
;1747;1;47;2014;0
;1747;1;48;2016;0
;1747;1;49;2021;0
;1746;1;4467;2010;0
;1746;1;2311;2014;0
;1746;1;2365;2016;0
;1746;1;3201;2021;0
;1745;1;16151;2010;0
;1745;1;15896;2014;0
;1745;1;6205;2016;0
;1745;1;8056;2021;0
;1744;1;3861;2012;0
;1744;1;3267;2014;0
;1744;1;4623;2019;0
;1743;1;5536;2010;0
;1743;1;1351;2014;0
;1743;1;3994;2021;0
;1742;1;597;2010;0
;1742;1;591;2014;0
;1742;1;599;2021;0
;1741;1;11376;2010;0
;1741;1;5157;2014;0
;1741;1;7449;2021;0
;1740;1;1159;2010;0
;1740;1;8415;2014;0
;1740;1;8842;2021;0
;1739;1;77;2010;0
;1739;1;700;2014;0
;1739;1;701;2021;0
;1738;1;1284;2010;0
;1738;1;1278;2014;0
;1738;1;1283;2021;0
;1737;1;4092;2014;0
;1737;1;3813;2021;0
;1737;1;4229;2010;0
;1736;1;2930;2010;0
;1736;1;2011;2014;0
;1736;1;2699;2021;0
;1735;1;1627;2010;0
;1735;1;1694;2014;0
;1735;1;1494;2021;0
;1734;1;4918;2010;0
;1734;1;3603;2014;0
;1734;1;3788;2021;0
;1733;1;3692;2010;0
;1733;1;4050;2014;0
;1733;1;4121;2021;0
;1732;1;6337;2010;0
;1732;1;6130;2014;0
;1732;1;7451;2021;0
;1731;1;4383;2010;0
;1731;1;3376;2014;0
;1731;1;6128;2021;0
;1730;1;1478;2010;0
;1730;1;929;2014;0
;1730;1;5908;2021;0
;1729;1;1407;2010;0
;1729;1;1206;2014;0
;1729;1;1285;2021;0
;1728;1;1701;2010;0
;1728;1;1664;2014;0
;1728;1;1759;2021;0
;1727;1;881;2010;0
;1727;;;2010;0
;1727;1;846;2014;0
;1727;1;872;2021;0
;1726;1;3842;2014;0
;1726;1;1480;2014;0
;1726;1;4428;2021;0
;1726;1;1639;2021;0
;1726;1;3379;2010;0
;1726;1;1297;2010;0
;1725;1;708;2010;0
;1725;1;998;2014;0
;1725;1;1186;2021;0
;1724;1;1389;2010;0
;1724;1;127;2010;0
;1724;1;1430;2014;0
;1724;1;136;2014;0
;1724;1;1249;2021;0
;1724;1;124;2021;0
;1723;1;2203;2012;0
;1723;1;2043;2014;0
;1723;1;2638;2019;0
;1722;1;12380;2012;0
;1722;1;12239;2014;0
;1722;1;13426;2019;0
;1721;1;1778;2010;0
;1721;1;1855;2014;0
;1721;1;2044;2021;0
;1720;1;932;2010;0
;1720;1;999;2014;0
;1720;;;2014;0
;1720;1;1007;2021;0
;1719;1;324;2010;0
;1719;1;280;2010;0
;1719;1;375;2014;0
;1719;1;310;2014;0
;1719;1;377;2021;0
;1719;1;350;2021;0
;1718;1;395;2010;0
;1718;1;383;2014;0
;1718;1;638;2021;0
;1717;1;124;2010;0
;1717;1;205;2014;0
;1717;1;296;2021;0
;1716;1;2858;2010;0
;1716;1;2865;2014;0
;1716;1;2984;2019;0
;1716;1;2819;2012;0
;1715;1;3656;2010;0
;1715;1;4122;2014;0
;1715;1;4622;2019;0
;1714;1;1755;2010;0
;1714;1;2482;2014;0
;1714;1;3524;2021;0
;1713;1;2092;2010;0
;1713;1;3550;2014;0
;1713;1;3975;2021;0
;1712;1;51;2010;0
;1712;1;83;2014;0
;1712;1;320;2019;0
;1712;;;2021;0
;1711;;;2010;0
;1711;;;2014;0
;1711;;;2019;0
;1711;;;2021;0
;1710;1;8269;2010;0
;1710;1;8771;2014;0
;1710;1;9352;2019;0
;1710;;;2021;0
;1709;1;196;2010;0
;1709;1;197;2014;0
;1709;1;212;2019;0
;1708;1;5830;2010;0
;1708;1;6501;2012;0
;1708;1;6916;2014;0
;1708;1;7794;2019;0
;1707;1;22099;2010;0
;1707;;;2012;0
;1707;1;23892;2014;0
;1707;1;24417;2019;0
;1706;1;592;2010;0
;1706;1;684;2014;0
;1706;1;694;2021;0
;1705;1;487;2010;0
;1705;1;538;2014;0
;1705;1;596;2021;0
;1704;1;2599;2012;0
;1704;;;2014;0
;1704;1;2679;2019;0
;1703;1;2841;2010;0
;1703;1;2075;2012;0
;1703;1;2147;2014;0
;1703;1;4676;2019;0
;1702;1;627;2010;0
;1702;1;645;2014;0
;1702;1;670;2021;0
;1701;1;950;2010;0
;1701;1;1021;2012;0
;1701;1;1000;2014;0
;1701;1;1070;2019;0
;1700;1;3531;2010;0
;1700;1;3626;2014;0
;1700;1;3896;2021;0
;1699;1;2743;2010;0
;1699;1;2853;2014;0
;1699;1;2992;2021;0
;1698;1;4177;2010;0
;1698;1;5007;2014;0
;1698;1;6454;2021;0
;1697;1;8242;2010;0
;1697;1;9057;2014;0
;1697;1;10242;2021;0
;1696;1;5849;2010;0
;1696;1;6138;2014;0
;1696;1;7579;2021;0
;1695;1;3170;2010;0
;1695;1;3192;2012;0
;1695;1;3192;2014;0
;1695;;;2016;0
;1695;1;3529;2019;0
;1694;1;3370;2010;0
;1694;1;4012;2012;0
;1694;1;3217;2014;0
;1694;1;4006;2016;0
;1694;1;4343;2019;0
;1693;1;1;2010;0
;1693;;;2012;0
;1693;;;2014;0
;1693;;;2016;0
;1693;1;2;2019;0
;1692;1;470;2010;0
;1692;1;407;2012;0
;1692;1;396;2014;0
;1692;1;461;2016;0
;1692;1;929;2019;0
;1691;1;4300;2010;0
;1691;1;4299;2012;0
;1691;1;4515;2014;0
;1691;1;5279;2016;0
;1691;1;5693;2019;0
;1690;1;3267;2010;0
;1690;1;2288;2012;0
;1690;1;2610;2014;0
;1690;1;2925;2016;0
;1690;1;2928;2019;0
;1689;1;2001;2010;0
;1689;1;1995;2012;0
;1689;1;2282;2014;0
;1689;1;2421;2016;0
;1689;1;2086;2019;0
;1688;1;2269;2012;0
;1688;1;2170;2019;0
;1687;1;4514;2010;0
;1687;1;4653;2012;0
;1687;1;4462;2014;0
;1687;1;5223;2019;0
;1687;1;4668;2016;0
;1686;1;967;2012;0
;1686;1;1270;2019;0
;1686;1;1003;2010;0
;1686;1;969;2014;0
;1686;1;1075;2016;0
;1685;1;395;2012;0
;1685;1;442;2019;0
;1685;1;517;2010;0
;1685;1;394;2014;0
;1685;1;428;2016;0
;1684;;;2012;0
;1684;1;2764;2019;0
;1684;;;2010;0
;1684;;;2014;0
;1684;1;657;2016;0
;1683;1;1111;2012;0
;1683;1;1137;2019;0
;1682;1;998;2010;0
;1682;1;1153;2014;0
;1682;1;1103;2019;0
;1682;1;1081;2016;0
;1681;1;651;2010;0
;1681;1;520;2012;0
;1681;1;532;2014;0
;1681;1;544;2016;0
;1681;1;301;2019;0
;1680;1;4454;2010;0
;1680;1;6448;2019;0
;1680;1;4656;2012;0
;1680;1;4481;2014;0
;1680;1;5309;2016;0
;1679;1;952;2010;0
;1679;1;981;2014;0
;1679;1;684;2021;0
;1679;1;656;2016;0
;1678;1;5760;2010;0
;1678;1;5450;2014;0
;1678;1;6233;2016;0
;1678;1;7335;2021;0
;1677;1;795;2010;0
;1677;1;740;2012;0
;1677;1;2299;2019;0
;1676;1;3706;2010;0
;1676;1;3186;2012;0
;1676;1;7241;2019;0
;1675;1;145;2010;0
;1675;1;825;2014;0
;1675;1;462;2016;0
;1675;;;2021;0
;1675;1;661;2016;0
;1674;1;426;2010;0
;1674;1;626;2014;0
;1674;1;719;2016;0
;1674;;;2021;0
;1673;1;1970;2010;0
;1673;1;2101;2014;0
;1673;1;2141;2016;0
;1673;;;2021;0
;1672;1;1871;2010;0
;1672;1;2922;2016;0
;1672;1;4240;2019;0
;1672;;;2012;0
;1671;1;2773;2010;0
;1671;1;3029;2016;0
;1671;1;1196;2019;0
;1671;;;2021;0
;1670;1;8969;2010;0
;1670;1;10150;2016;0
;1670;1;10578;2019;0
;1669;1;2262;2010;0
;1669;1;2407;2016;0
;1669;1;2420;2019;0
;1669;;;2021;0
;1669;1;1053;2010;0
;1669;1;1214;2016;0
;1669;1;1242;2019;0
;1668;1;2907;2010;0
;1668;1;2862;2016;0
;1668;1;2869;2019;0
;1668;;;2021;0
;1667;1;3239;2010;0
;1667;1;3932;2014;0
;1667;1;4773;2016;0
;1667;;;2021;0
;1666;1;46;2010;0
;1666;1;2289;2010;0
;1666;1;45;2014;0
;1666;1;2821;2014;0
;1666;1;46;2016;0
;1666;1;3166;2016;0
;1666;;;2021;0
;1665;1;1897;2010;0
;1665;1;1966;2014;0
;1665;1;2364;2016;0
;1664;1;3111;2010;0
;1664;1;3269;2014;0
;1664;1;3385;2016;0
;1663;1;3581;2010;0
;1663;1;3737;2012;0
;1663;1;3787;2016;0
;1662;1;3528;2010;0
;1662;1;3747;2012;0
;1662;1;3898;2016;0
;1661;1;5028;2010;0
;1661;1;5515;2016;0
;1660;1;2281;2012;0
;1659;1;126;2012;0
;1658;1;3815;2012;0
;1657;1;5880;2012;0
;1657;1;3813;2010;0
;1656;1;1676;2010;0
;1656;1;2523;2016;0
;1655;1;6859;2010;0
;1655;1;3082;2010;0
;1655;1;2972;2012;0
;1655;1;7233;2012;0
;1655;1;3306;2016;0
;1655;1;7111;2016;0
;1654;1;4647;2012;0
;1653;1;6432;2010;0
;1653;1;6929;2016;0
;1652;1;4508;2010;0
;1652;1;3846;2016;0
;1651;1;4608;2010;0
;1651;1;4230;2016;0
;1651;1;1418;2016;0
;1650;1;744;2010;0
;1650;1;814;2016;0
;1649;1;7361;2010;0
;1649;1;8805;2016;0
;1648;1;3290;2010;0
;1648;1;3174;2016;0
;1647;;;2010;0
;1647;;;2016;0
;1646;1;2571;2010;0
;1646;1;2958;2016;0
;1645;1;1911;2010;0
;1645;1;1711;2016;0
;1644;1;5880;2010;0
;1644;1;6236;2016;0
;1643;1;848;2012;0
;1642;1;4346;2010;0
;1642;1;4268;2016;0
;1641;1;4902;2010;0
;1641;;;2010;0
;1641;1;50;2016;0
;1641;1;6833;2016;0
;1640;1;3005;2010;0
;1640;1;10488;2010;0
;1640;1;7736;2016;0
;1640;1;2925;2016;0
;1639;1;541;2010;0
;1639;1;744;2016;0
;1638;1;549;2010;0
;1638;1;1377;2016;0
;1637;1;411;2010;0
;1637;1;481;2016;0
;1636;1;5418;2010;0
;1636;1;7993;2016;0
;1635;1;14196;2013;0
;1635;1;16196;2018;0
;1635;1;15819;2021;0
