ASTA_ID;post_raster_id;vuosi;5m_sum;sum_total;Canopy _percent
6700;31224;2011;1600;2012;79.5228628230616
6700;31225;2018;1511;2114;71.4758751182592
6701;31227;2009;339;454;74.6696035242291
6701;31230;2018;410;463;88.5529157667387
6702;31228;2009;969;1577;61.4457831325301
6702;31231;2018;1177;1641;71.7245581962218
6703;31226;2009;730;832;87.7403846153846
6703;31229;2018;738;835;88.3832335329341
6704;31233;2009;5315;6770;78.5081240768095
6704;31241;2014;445;696;63.9367816091954
6704;31245;2018;5983;6818;87.7530067468466
6705;31237;2009;3553;6812;52.1579565472695
6705;31243;2014;4751;6871;69.1456847620434
6705;31249;2018;5168;6907;74.8226436948024
6706;31234;2009;3553;6812;52.1579565472695
6706;31242;2014;4751;6871;69.1456847620434
6706;31246;2018;5168;6907;74.8226436948024
6707;31236;2009;423;600;70.5
6707;31240;2014;533;615;86.6666666666667
6707;31248;2018;527;615;85.6910569105691
6707;31253;2009;171;194;88.1443298969072
6707;31257;2014;188;194;96.9072164948454
6707;31261;2018;189;194;97.4226804123711
6708;31255;2009;4012;4956;80.9523809523809
6708;31259;2014;4486;4965;90.3524672708963
6708;31263;2018;4463;4988;89.4747393744988
6709;31238;2009;1375;2027;67.8342377898372
6709;31250;2018;1694;2032;83.3661417322835
6710;31235;2009;1375;2027;67.8342377898372
6710;31247;2018;1694;2032;83.3661417322835
6711;31239;2009;4546;5965;76.211232187762
6711;31251;2018;5037;5986;84.1463414634146
6712;31232;2009;6470;12865;50.2914885347843
6712;31244;2018;9311;13205;70.5111700113593
6713;31254;2009;1822;1874;97.2251867662754
6713;31258;2014;1872;1877;99.7336174746937
6713;31262;2018;1863;1875;99.36
6714;31252;2009;3423;3484;98.2491389207807
6714;31256;2014;3480;3486;99.8278829604131
6714;31260;2018;3465;3483;99.4832041343669
6715;31264;2009;2315;3446;67.1793383633198
6715;31265;2018;2748;3506;78.3799201369082
6716;31267;2009;4057;6527;62.1571931974874
6716;31269;2009;382;6799;5.61847330489778
6716;31271;2014;4859;6515;74.5817344589409
6716;31273;2014;1215;6939;17.5097276264591
6716;31275;2018;4905;6538;75.0229427959621
6716;31277;2018;1265;7040;17.96875
6717;31266;2009;4057;6527;62.1571931974874
6717;31268;2009;382;6799;5.61847330489778
6717;31270;2014;4859;6515;74.5817344589409
6717;31272;2014;1215;6939;17.5097276264591
6717;31274;2018;4905;6538;75.0229427959621
6717;31276;2018;1265;7040;17.96875
6718;31279;2009;1501;2149;69.8464402047464
6718;31281;2018;1819;2161;84.1739935215178
6719;31285;2009;2572;2838;90.6272022551092
6719;31289;2018;2737;2830;96.7137809187279
6720;31283;2009;1244;1311;94.8893974065599
6720;31287;2018;1293;1308;98.8532110091743
6721;31284;2009;1244;1311;94.8893974065599
6721;31288;2018;1293;1308;98.8532110091743
6722;31282;2009;1102;1257;87.6690533015115
6722;31286;2018;1223;1261;96.9865186360032
6723;31294;2009;3098;3519;88.0363739698778
6723;31299;2018;3302;3546;93.1190073322053
6724;31292;2009;3098;3519;88.0363739698778
6724;31297;2018;3302;3546;93.1190073322053
6725;31302;2009;1183;1219;97.0467596390484
6725;31306;2018;1136;1211;93.8067712634187
6726;31301;2009;6671;7229;92.2810900539494
6726;31305;2018;6868;7265;94.5354439091535
6727;31303;2009;325;337;96.4391691394659
6727;31307;2018;340;340;100
6728;31300;2009;673;763;88.2044560943643
6728;31304;2018;810;882;91.8367346938776
6729;31310;2009;598;829;72.1351025331725
6729;31314;2018;611;830;73.6144578313253
6730;31311;2009;3594;4425;81.2203389830509
6730;31315;2018;3698;4542;81.4178775869661
6731;31309;2009;862;1059;81.3975448536355
6731;31313;2018;918;1062;86.4406779661017
6732;31291;2009;8832;12101;72.9857036608545
6732;31296;2018;9797;12132;80.7533794922519
6733;31293;2009;8832;12101;72.9857036608545
6733;31298;2018;9797;12132;80.7533794922519
6734;31316;2009;5330;5805;91.817398794143
6734;31317;2018;5647;5836;96.7614804660726
6735;31308;2009;1911;6132;31.1643835616438
6735;31312;2018;2529;6222;40.6460945033751
6735;31318;2016;2982;4559;65.4090809388024
6736;31290;2009;7010;7568;92.6268498942918
6736;31295;2018;4239;7377;57.4623830825539
6736;31319;2009;9595;10276;93.3729077462048
6736;31320;2016;4442;6039;73.5552243748965
6736;31321;2016;4439;6044;73.4447385837194
6736;31322;2016;6010;8749;68.6935649788547
6736;31323;2018;5809;9954;58.358448864778
6737;31327;2009;587;1090;53.8532110091743
6737;31332;2018;772;1158;66.6666666666667
6737;31337;2020;;;0
6738;31340;2009;1503;2485;60.4828973843058
6738;31344;2018;1417;2469;57.3916565411098
6738;31348;2020;;;0
6739;31341;2009;3760;5559;67.638064400072
6739;31345;2018;3227;5472;58.9729532163743
6739;31349;2020;;;0
6740;31325;2009;663;1302;50.9216589861751
6740;31330;2018;898;1340;67.0149253731343
6740;31335;2020;;;0
6741;31326;2009;1729;2052;84.2592592592593
6741;31331;2018;1970;2088;94.3486590038314
6741;31336;2020;;;0
6742;31328;2009;901;1355;66.4944649446495
6742;31333;2018;1167;1367;85.3694220921726
6742;31338;2020;;;0
6743;31352;2009;1600;2252;71.0479573712256
6743;31354;2018;1852;2272;81.5140845070422
6743;31356;2020;;;0
6744;31342;2009;1222;2014;60.6752730883813
6744;31346;2018;178;1977;9.00354071825999
6744;31350;2020;;;0
6744;31358;2009;1363;6298;21.6417910447761
6744;31360;2018;1905;6495;29.3302540415704
6745;31324;2009;1363;1741;78.2883400344629
6745;31329;2018;1478;1762;83.8819523269012
6745;31334;2020;1566;1757;89.1291974957314
6745;31363;2016;1648;1747;94.3331425300515
6746;31367;2009;3990;5369;74.3155149934811
6746;31372;2018;4704;5487;85.7299070530345
6746;31377;2020;4783;5354;89.3350765782592
6747;31368;2009;6850;9114;75.1590958964231
6747;31373;2018;7755;9170;84.5692475463468
6747;31378;2020;7958;9121;87.2492051310163
6748;31380;2009;8999;11865;75.8449220396123
6748;31382;2016;9868;11087;89.0051411563092
6748;31384;2018;9265;11778;78.6636101205638
6748;31386;2020;;;0
6749;31388;2009;2902;4168;69.6257197696737
6749;31390;2018;3331;4340;76.7511520737327
6749;31392;2020;3503;4294;81.5789473684211
6750;31387;2009;2902;4168;69.6257197696737
6750;31389;2018;3331;4340;76.7511520737327
6750;31391;2020;3503;4294;81.5789473684211
6751;31393;2009;4458;6419;69.4500701043776
6751;31394;2018;3130;6370;49.1365777080063
6751;31395;2020;2645;5805;45.5641688199828
6752;31379;2009;2945;3567;82.5623773479114
6752;31381;2016;3101;3282;94.48507007922
6752;31383;2018;2805;3536;79.3269230769231
6752;31385;2020;;;0
6753;31366;2009;1979;2207;89.6692342546443
6753;31371;2018;2167;2216;97.7888086642599
6753;31376;2020;1735;2055;84.4282238442822
6753;31396;2016;2203;2216;99.413357400722
6753;31397;2016;2216;2216;100
6754;31399;2009;6895;10514;65.5792276964048
6754;31402;2016;8145;10565;77.0941788925698
6754;31405;2018;7638;10538;72.4805465932814
6754;31408;2020;6375;9789;65.1241189089795
6755;31400;2009;6895;10514;65.5792276964048
6755;31403;2016;8145;10565;77.0941788925698
6755;31406;2018;7638;10538;72.4805465932814
6755;31409;2020;6375;9789;65.1241189089795
6756;31398;2009;6895;10514;65.5792276964048
6756;31401;2016;8145;10565;77.0941788925698
6756;31404;2018;7638;10538;72.4805465932814
6756;31407;2020;6375;9789;65.1241189089795
6757;31411;2009;8989;16104;55.8184302036761
6757;31417;2016;13966;16153;86.4607193710147
6757;31423;2018;11814;15942;74.1061347384268
6757;31429;2020;13174;16016;82.2552447552448
6758;31414;2009;8989;16104;55.8184302036761
6758;31420;2016;13966;16153;86.4607193710147
6758;31426;2018;11814;15942;74.1061347384268
6758;31432;2020;13174;16016;82.2552447552448
6759;31413;2009;3125;6313;49.5010296214161
6759;31419;2016;3850;6362;60.5155611442943
6759;31425;2018;3275;6275;52.191235059761
6759;31431;2020;2545;5780;44.0311418685121
6760;31415;2009;3125;6313;49.5010296214161
6760;31421;2016;3850;6362;60.5155611442943
6760;31427;2018;3275;6275;52.191235059761
6760;31433;2020;2545;5780;44.0311418685121
6761;31412;2009;5176;7330;70.6139154160982
6761;31418;2016;6119;7616;80.344012605042
6761;31424;2018;5290;7598;69.6235851539879
6761;31430;2020;5990;7406;80.8803672697813
6762;31410;2009;5176;7330;70.6139154160982
6762;31416;2016;6119;7616;80.344012605042
6762;31422;2018;5290;7598;69.6235851539879
6762;31428;2020;5990;7406;80.8803672697813
6763;31436;2009;1243;10799;11.5103250300954
6763;31447;2016;2354;11160;21.0931899641577
6763;31458;2018;1830;10936;16.7337234820775
6763;31469;2020;2757;11145;24.7375504710633
6764;31440;2009;1243;10799;11.5103250300954
6764;31451;2016;2354;11160;21.0931899641577
6764;31462;2018;1830;10936;16.7337234820775
6764;31473;2020;2757;11145;24.7375504710633
6765;31435;2009;1243;10799;11.5103250300954
6765;31446;2016;2354;11160;21.0931899641577
6765;31457;2018;1830;10936;16.7337234820775
6765;31468;2020;2757;11145;24.7375504710633
6766;31439;2009;1243;10799;11.5103250300954
6766;31450;2016;2354;11160;21.0931899641577
6766;31461;2018;1830;10936;16.7337234820775
6766;31472;2020;2757;11145;24.7375504710633
6767;31444;2009;298;1920;15.5208333333333
6767;31455;2016;433;1929;22.4468636599274
6767;31466;2018;365;1904;19.1701680672269
6767;31477;2020;573;1925;29.7662337662338
6768;31441;2009;298;1920;15.5208333333333
6768;31452;2016;433;1929;22.4468636599274
6768;31463;2018;365;1904;19.1701680672269
6768;31474;2020;573;1925;29.7662337662338
6769;31443;2009;298;1920;15.5208333333333
6769;31454;2016;433;1929;22.4468636599274
6769;31465;2018;365;1904;19.1701680672269
6769;31476;2020;573;1925;29.7662337662338
6770;31438;2009;298;1920;15.5208333333333
6770;31449;2016;433;1929;22.4468636599274
6770;31460;2018;365;1904;19.1701680672269
6770;31471;2020;573;1925;29.7662337662338
6771;31442;2009;3665;14660;25
6771;31453;2016;5208;14692;35.4478627824667
6771;31464;2018;4407;14524;30.3428807491049
6771;31475;2020;5368;14601;36.7646051640299
6772;31437;2009;3665;14660;25
6772;31448;2016;5208;14692;35.4478627824667
6772;31459;2018;4407;14524;30.3428807491049
6772;31470;2020;5368;14601;36.7646051640299
6773;31434;2009;3665;14660;25
6773;31445;2016;5208;14692;35.4478627824667
6773;31456;2018;4407;14524;30.3428807491049
6773;31467;2020;5368;14601;36.7646051640299
6774;31479;2009;288;1452;19.8347107438017
6774;31481;2016;459;1182;38.8324873096447
6774;31483;2018;370;1383;26.7534345625452
6774;31485;2018;;;0
6774;31487;2020;;;0
6775;31478;2009;3197;4827;66.2316138388233
6775;31480;2016;4061;4647;87.3897137938455
6775;31482;2018;3809;5001;76.1647670465907
6775;31484;2018;;;0
6775;31486;2020;;;0
6776;31489;2016;1558;2624;59.375
6776;31491;2018;63;111;56.7567567567568
6776;31493;2020;1663;2460;67.6016260162602
6777;31495;2016;656;681;96.3289280469897
6777;31500;2018;;;0
6777;31505;2020;604;670;90.1492537313433
6778;31497;2016;1024;1029;99.514091350826
6778;31502;2018;;;0
6778;31507;2020;1009;1024;98.53515625
6779;31510;2016;1513;1616;93.6262376237624
6779;31512;2018;;;0
6779;31514;2020;1132;1571;72.0560152768937
6780;31509;2016;1275;1337;95.3627524308153
6780;31511;2018;;;0
6780;31513;2020;1030;1289;79.9069045771916
6781;31496;2016;2006;2015;99.5533498759305
6781;31501;2018;;;0
6781;31506;2020;1981;2007;98.7045341305431
6782;31498;2016;1725;1736;99.3663594470046
6782;31503;2018;;;0
6782;31508;2020;1690;1730;97.6878612716763
6783;31488;2016;1821;2875;63.3391304347826
6783;31490;2018;;;0
6783;31492;2020;1928;2873;67.1075530804038
6784;31494;2016;3399;4283;79.3602614989493
6784;31499;2018;;;0
6784;31504;2020;2708;4122;65.6962639495391
6785;31516;2016;7085;7381;95.9897032922368
6785;31520;2020;6925;7371;93.9492606159273
6786;31517;2016;439;445;98.6516853932584
6786;31521;2020;429;445;96.4044943820225
6787;31518;2016;435;478;91.0041841004184
6787;31522;2020;423;478;88.4937238493724
6788;31515;2016;107;113;94.6902654867257
6788;31519;2020;101;113;89.3805309734513
6789;31526;2016;3082;3379;91.2104172832199
6789;31533;2020;3006;3365;89.3313521545319
6790;31524;2016;265;399;66.4160401002506
6790;31531;2020;252;399;63.1578947368421
6791;31527;2016;2353;2389;98.4930933444956
6791;31534;2020;2316;2388;96.9849246231156
6792;31528;2016;2353;2389;98.4930933444956
6792;31535;2020;2316;2388;96.9849246231156
6793;31525;2016;604;684;88.3040935672515
6793;31532;2020;592;684;86.5497076023392
6794;31529;2016;604;684;88.3040935672515
6794;31536;2020;592;684;86.5497076023392
6795;31537;2016;3501;4616;75.8448873483536
6795;31538;2020;3766;4604;81.7984361424848
6796;31539;2016;955;1074;88.9199255121043
6796;31540;2018;899;1150;78.1739130434783
6796;31541;2020;974;1148;84.8432055749129
6797;31523;2016;660;910;72.5274725274725
6797;31530;2020;677;906;74.7240618101545
6798;31545;2016;1945;2778;70.0143988480922
6798;31552;2020;1806;2771;65.1750270660411
6799;31543;2016;1945;2778;70.0143988480922
6799;31550;2020;1806;2771;65.1750270660411
6800;31544;2016;594;611;97.2176759410802
6800;31551;2020;577;611;94.4353518821604
6801;31547;2016;594;611;97.2176759410802
6801;31554;2020;577;611;94.4353518821604
6802;31557;2016;1672;1759;95.0540079590676
6802;31559;2020;1632;1735;94.0634005763689
6803;31548;2016;2589;2636;98.2169954476479
6803;31555;2020;2498;2622;95.2707856598017
6804;31546;2016;7103;8068;88.0391670798215
6804;31553;2020;6965;8048;86.5432405566601
6805;31556;2016;3750;4112;91.1964980544747
6805;31558;2020;3624;4088;88.6497064579256
6806;31542;2016;671;671;100
6806;31549;2020;670;671;99.8509687034277
6807;31566;2016;1551;1743;88.9845094664372
6807;31576;2020;1527;1735;88.0115273775216
6808;31568;2016;1551;1743;88.9845094664372
6808;31578;2020;1527;1735;88.0115273775216
6809;31565;2016;1026;1222;83.9607201309329
6809;31575;2020;989;1213;81.5333882934872
6810;31569;2016;1026;1222;83.9607201309329
6810;31579;2020;989;1213;81.5333882934872
6811;31562;2016;2572;2622;98.093058733791
6811;31572;2020;2557;2621;97.5581838992751
6812;31561;2016;12950;15529;83.3923626762831
6812;31571;2020;12849;15487;82.9663588816427
6813;31564;2016;6222;8011;77.6682062164524
6813;31574;2020;5949;7984;74.5115230460922
6814;31567;2016;3395;3856;88.0446058091286
6814;31577;2020;3320;3850;86.2337662337662
6815;31563;2016;738;1273;57.9732914375491
6815;31573;2020;777;1264;61.4715189873418
6815;31581;2016;4178;5848;71.4432284541724
6815;31591;2020;4043;5772;70.045045045045
6816;31560;2016;738;1273;57.9732914375491
6816;31570;2020;777;1264;61.4715189873418
6816;31582;2016;4178;5848;71.4432284541724
6816;31592;2020;4043;5772;70.045045045045
6817;31589;2016;543;580;93.6206896551724
6817;31599;2020;512;577;88.734835355286
6818;31588;2016;2620;3251;80.5905875115349
6818;31598;2020;2559;3244;78.8840937114673
6819;31585;2016;1308;1440;90.8333333333333
6819;31595;2020;1281;1429;89.6431070678796
6820;31604;2016;796;889;89.5388076490439
6820;31609;2020;771;887;86.9222096956032
6821;31611;2016;520;522;99.6168582375479
6821;31614;2020;511;522;97.8927203065134
6822;31612;2016;479;483;99.1718426501035
6822;31615;2020;468;483;96.8944099378882
6823;31610;2016;1040;1110;93.6936936936937
6823;31613;2020;998;1110;89.9099099099099
6824;31617;2016;475;608;78.125
6824;31623;2020;494;599;82.4707846410684
6825;31587;2016;7806;9299;83.9445101623831
6825;31597;2020;7415;9234;80.3010612952133
6826;31583;2016;7806;9299;83.9445101623831
6826;31593;2020;7415;9234;80.3010612952133
6827;31620;2016;993;1028;96.5953307392996
6827;31626;2020;965;1026;94.0545808966862
6828;31603;2016;5715;5903;96.8151787226834
6828;31608;2020;5639;5897;95.6248940139054
6829;31602;2016;5715;5903;96.8151787226834
6829;31607;2020;5639;5897;95.6248940139054
6830;31586;2016;1936;1951;99.2311635058944
6830;31596;2020;1910;1949;97.9989738327347
6831;31618;2016;1215;1464;82.9918032786885
6831;31624;2020;1173;1460;80.3424657534246
6832;31621;2016;1215;1464;82.9918032786885
6832;31627;2020;1173;1460;80.3424657534246
6833;31619;2016;390;448;87.0535714285714
6833;31625;2020;359;448;80.1339285714286
6834;31616;2016;390;448;87.0535714285714
6834;31622;2020;359;448;80.1339285714286
6835;31584;2016;3580;5245;68.2554814108675
6835;31594;2020;3636;5171;70.3152194933282
6836;31601;2016;7934;9878;80.3199028143349
6836;31606;2020;7702;9809;78.5197267815272
6837;31580;2016;3141;4579;68.5957632670889
6837;31590;2020;3037;4536;66.9532627865961
6838;31600;2016;11468;15717;72.9655786727747
6838;31605;2020;10822;15673;69.0486824475212
6839;31639;2010;1564;1741;89.8334290637565
6839;31658;2016;1659;1730;95.8959537572254
6839;31677;2020;1568;1697;92.3983500294638
6840;31643;2010;1564;1741;89.8334290637565
6840;31662;2016;1659;1730;95.8959537572254
6840;31681;2020;1568;1697;92.3983500294638
6841;31641;2010;4360;4965;87.8147029204431
6841;31660;2016;4764;4965;95.9516616314199
6841;31679;2020;4555;4888;93.1873977086743
6842;31644;2010;1936;2260;85.6637168141593
6842;31663;2016;2116;2260;93.6283185840708
6842;31682;2020;1979;2204;89.7912885662432
6843;31636;2010;1936;2260;85.6637168141593
6843;31655;2016;2116;2260;93.6283185840708
6843;31674;2020;1979;2204;89.7912885662432
6844;31635;2010;1936;2260;85.6637168141593
6844;31654;2016;2116;2260;93.6283185840708
6844;31673;2020;1979;2204;89.7912885662432
6845;31630;2010;955;1159;82.3986194995686
6845;31649;2016;1031;1160;88.8793103448276
6845;31668;2020;984;1128;87.2340425531915
6846;31633;2010;955;1159;82.3986194995686
6846;31652;2016;1031;1160;88.8793103448276
6846;31671;2020;984;1128;87.2340425531915
6847;31629;2010;955;1159;82.3986194995686
6847;31648;2016;1031;1160;88.8793103448276
6847;31667;2020;984;1128;87.2340425531915
6848;31638;2010;955;1159;82.3986194995686
6848;31657;2016;1031;1160;88.8793103448276
6848;31676;2020;984;1128;87.2340425531915
6849;31631;2010;1287;1471;87.4915023793338
6849;31650;2016;1298;1471;88.2392929979606
6849;31669;2020;1271;1469;86.5214431586113
6850;31645;2010;1287;1471;87.4915023793338
6850;31664;2016;1298;1471;88.2392929979606
6850;31683;2020;1271;1469;86.5214431586113
6851;31646;2010;1640;1720;95.3488372093023
6851;31665;2016;1632;1715;95.1603498542274
6851;31684;2020;1639;1708;95.96018735363
6852;31634;2010;1640;1720;95.3488372093023
6852;31653;2016;1632;1715;95.1603498542274
6852;31672;2020;1639;1708;95.96018735363
6853;31642;2010;4030;4703;85.6899851158835
